FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg832tg22977,CAPZB-AKR7A3,CAPZB,832,AKR7A3,22977
hg832tg100507679,CAPZB-MUC22,CAPZB,832,MUC22,100507679
hg832tg8796,CAPZB-SCEL,CAPZB,832,SCEL,8796
hg832tg203427,CAPZB-SLC25A43,CAPZB,832,SLC25A43,203427
hg832tg255104,CAPZB-TMCO4,CAPZB,832,TMCO4,255104
hg29775tg3957,CARD10-LGALS2,CARD10,29775,LGALS2,3957
hg29775tg5435,CARD10-POLR2F,CARD10,29775,POLR2F,5435
hg84433tg10863,CARD11-ADAM28,CARD11,84433,ADAM28,10863
hg79092tg51466,CARD14-EVL,CARD14,79092,EVL,51466
hg22900tg593,CARD8-BCKDHA,CARD8,22900,BCKDHA,593
hg22900tg6117,CARD8-RPA1,CARD8,22900,RPA1,6117
hg22900tg9871,CARD8-SEC24D,CARD8,22900,SEC24D,9871
hg55739tg10257,CARKD-ABCC4,CARKD,55739,ABCC4,10257
hg55739tg23026,CARKD-MYO16,CARKD,55739,MYO16,23026
hg55739tg121793,CARKD-TEX29,CARKD,55739,TEX29,121793
hg10498tg255809,CARM1-C19orf38,CARM1,10498,C19orf38,255809
hg10498tg8462,CARM1-KLF11,CARM1,10498,KLF11,8462
hg10498tg93145,CARM1-OLFM2,CARM1,10498,OLFM2,93145
hg10498tg8605,CARM1-PLA2G4C,CARM1,10498,PLA2G4C,8605
hg10498tg6597,CARM1-SMARCA4,CARM1,10498,SMARCA4,6597
hg10498tg27033,CARM1-ZBTB32,CARM1,10498,ZBTB32,27033
hg833tg238,CARS-ALK,CARS,833,ALK,238
hg833tg114879,CARS-OSBPL5,CARS,833,OSBPL5,114879
hg833tg5003,CARS-SLC22A18AS,CARS,833,SLC22A18AS,5003
hg833tg57616,CARS-TSHZ3,CARS,833,TSHZ3,57616
hg79587tg6606,CARS2-SMN1,CARS2,79587,SMN1,6606
hg9607tg64087,CARTPT-MCCC2,CARTPT,9607,MCCC2,64087
hg55259tg54477,CASC1-PLEKHA5,CASC1,55259,PLEKHA5,54477
hg22794tg47,CASC3-ACLY,CASC3,22794,ACLY,47
hg22794tg51755,CASC3-CDK12,CASC3,22794,CDK12,51755
hg22794tg7266,CASC3-DNAJC7,CASC3,22794,DNAJC7,7266
hg22794tg6928,CASC3-HNF1B,CASC3,22794,HNF1B,6928
hg22794tg5469,CASC3-MED1,CASC3,22794,MED1,5469
hg22794tg23094,CASC3-SIPA1L3,CASC3,22794,SIPA1L3,23094
hg22794tg7067,CASC3-THRA,CASC3,22794,THRA,7067
hg113201tg113201,CASC4-CASC4,CASC4,113201,CASC4,113201
hg113201tg4289,CASC4-MKLN1,CASC4,113201,MKLN1,4289
hg113201tg26019,CASC4-UPF2,CASC4,113201,UPF2,26019
hg64921tg5119,CASD1-CHMP1A,CASD1,64921,CHMP1A,5119
hg64921tg8910,CASD1-SGCE,CASD1,64921,SGCE,8910
hg8573tg57190,CASK-SEPN1,CASK,8573,SEPN1,57190
hg8573tg135295,CASK-SRSF12,CASK,8573,SRSF12,135295
hg57513tg5138,CASKIN2-PDE2A,CASKIN2,57513,PDE2A,5138
hg57513tg84074,CASKIN2-QRICH2,CASKIN2,57513,QRICH2,84074
hg835tg29997,CASP2-GLTSCR2,CASP2,835,GLTSCR2,29997
hg837tg57646,CASP4-USP28,CASP4,837,USP28,57646
hg839tg10427,CASP6-SEC24B,CASP6,839,SEC24B,10427
hg840tg26098,CASP7-C10orf137,CASP7,840,C10orf137,26098
hg840tg4601,CASP7-MXI1,CASP7,840,MXI1,4601
hg840tg5890,CASP7-RAD51B,CASP7,840,RAD51B,5890
hg840tg142940,CASP7-TRUB1,CASP7,840,TRUB1,142940
hg840tg143187,CASP7-VTI1A,CASP7,840,VTI1A,143187
hg841tg4709,CASP8-NDUFB3,CASP8,841,NDUFB3,4709
hg841tg55437,CASP8-STRADB,CASP8,841,STRADB,55437
hg841tg130507,CASP8-UBR3,CASP8,841,UBR3,130507
hg841tg81671,CASP8-VMP1,CASP8,841,VMP1,81671
hg831tg64167,CAST-ERAP2,CAST,831,ERAP2,64167
hg54897tg5394,CASZ1-EXOSC10,CASZ1,54897,EXOSC10,5394
hg54897tg2957,CASZ1-GTF2A1,CASZ1,54897,GTF2A1,2957
hg54897tg6548,CASZ1-SLC9A1,CASZ1,54897,SLC9A1,6548
hg54897tg6723,CASZ1-SRM,CASZ1,54897,SRM,6723
hg847tg915,CAT-CD3D,CAT,847,CD3D,915
hg847tg54765,CAT-TRIM44,CAT,847,TRIM44,54765
hg79820tg4287,CATSPERB-ATXN3,CATSPERB,79820,ATXN3,4287
hg79820tg10516,CATSPERB-FBLN5,CATSPERB,79820,FBLN5,10516
hg79820tg6710,CATSPERB-SPTB,CATSPERB,79820,SPTB,6710
hg79820tg123036,CATSPERB-TC2N,CATSPERB,79820,TC2N,123036
hg79820tg9321,CATSPERB-TRIP11,CATSPERB,79820,TRIP11,9321
hg858tg26136,CAV2-TES,CAV2,858,TES,26136
hg9139tg598,CBFA2T2-BCL2L1,CBFA2T2,9139,BCL2L1,598
hg9139tg359710,CBFA2T2-BPIFB3,CBFA2T2,9139,BPIFB3,359710
hg9139tg55816,CBFA2T2-DOK5,CBFA2T2,9139,DOK5,55816
hg9139tg8894,CBFA2T2-EIF2S2,CBFA2T2,9139,EIF2S2,8894
hg9139tg81502,CBFA2T2-HM13,CBFA2T2,9139,HM13,81502
hg9139tg5689,CBFA2T2-PSMB1,CBFA2T2,9139,PSMB1,5689
hg9139tg84969,CBFA2T2-TOX2,CBFA2T2,9139,TOX2,84969
hg865tg766,CBFB-CA7,CBFB,865,CA7,766
hg865tg283848,CBFB-CES4A,CBFB,865,CES4A,283848
hg865tg57496,CBFB-MKL2,CBFB,865,MKL2,57496
hg865tg4629,CBFB-MYH11,CBFB,865,MYH11,4629
hg865tg25894,CBFB-PLEKHG4,CBFB,865,PLEKHG4,25894
hg867tg10632,CBL-ATP5L,CBL,867,ATP5L,10632
hg867tg6309,CBL-SC5D,CBL,867,SC5D,6309
hg867tg23049,CBL-SMG1,CBL,867,SMG1,23049
hg867tg51399,CBL-TRAPPC4,CBL,867,TRAPPC4,51399
hg868tg214,CBLB-ALCAM,CBLB,868,ALCAM,214
hg868tg132014,CBLB-IL17RE,CBLB,868,IL17RE,132014
hg868tg57650,CBLB-KIAA1524,CBLB,868,KIAA1524,57650
hg868tg5230,CBLB-PGK1,CBLB,868,PGK1,5230
hg873tg26057,CBR1-ANKRD17,CBR1,873,ANKRD17,26057
hg84869tg55288,CBR4-RHOT1,CBR4,84869,RHOT1,55288
hg55871tg387129,CBWD1-NPSR1,CBWD1,55871,NPSR1,387129
hg55871tg9688,CBWD1-NUP93,CBWD1,55871,NUP93,9688
hg150472tg27178,CBWD2-IL37,CBWD2,150472,IL37,27178
hg150472tg55775,CBWD2-TDP1,CBWD2,150472,TDP1,55775
hg150472tg284273,CBWD2-ZADH2,CBWD2,150472,ZADH2,284273
hg10951tg8631,CBX1-SKAP1,CBX1,10951,SKAP1,8631
hg8535tg302,CBX4-ANXA2,CBX4,8535,ANXA2,302
hg8535tg55312,CBX4-RFK,CBX4,8535,RFK,55312
hg23468tg121355,CBX5-GTSF1,CBX5,23468,GTSF1,121355
hg54862tg117579,CC2D1A-RLN3,CC2D1A,54862,RLN3,117579
hg57545tg683,CC2D2A-BST1,CC2D2A,57545,BST1,683
hg57545tg26234,CC2D2A-FBXL5,CC2D2A,57545,FBXL5,26234
hg55749tg90550,CCAR1-MCU,CCAR1,55749,MCU,90550
hg55749tg9918,CCAR1-NCAPD2,CCAR1,55749,NCAPD2,9918
hg55749tg80312,CCAR1-TET1,CCAR1,55749,TET1,80312
hg57805tg5533,CCAR2-PPP3CC,CCAR2,57805,PPP3CC,5533
hg92922tg29924,CCDC102A-EPN1,CCDC102A,92922,EPN1,29924
hg79839tg25909,CCDC102B-AHCTF1,CCDC102B,79839,AHCTF1,25909
hg112942tg98,CCDC104-ACYP2,CCDC104,112942,ACYP2,98
hg112942tg51108,CCDC104-METTL9,CCDC104,112942,METTL9,51108
hg203260tg23760,CCDC107-PITPNB,CCDC107,203260,PITPNB,23760
hg55013tg722,CCDC109B-C4BPA,CCDC109B,55013,C4BPA,722
hg55013tg817,CCDC109B-CAMK2D,CCDC109B,55013,CAMK2D,817
hg55013tg10427,CCDC109B-SEC24B,CCDC109B,55013,SEC24B,10427
hg150275tg150274,CCDC117-HSCB,CCDC117,150275,HSCB,150274
hg150275tg26578,CCDC117-OSTF1,CCDC117,150275,OSTF1,26578
hg151903tg29072,CCDC12-SETD2,CCDC12,151903,SETD2,29072
hg151903tg79677,CCDC12-SMC6,CCDC12,151903,SMC6,79677
hg202243tg891,CCDC125-CCNB1,CCDC125,202243,CCNB1,891
hg202243tg6607,CCDC125-SMN2,CCDC125,202243,SMN2,6607
hg133957tg7015,CCDC127-TERT,CCDC127,133957,TERT,7015
hg81576tg81576,CCDC130-CCDC130,CCDC130,81576,CCDC130,81576
hg64753tg56259,CCDC136-CTNNBL1,CCDC136,64753,CTNNBL1,56259
hg165055tg389400,CCDC138-GFRAL,CCDC138,165055,GFRAL,389400
hg64770tg116987,CCDC14-AGAP1,CCDC14,64770,AGAP1,116987
hg64770tg10840,CCDC14-ALDH1L1,CCDC14,64770,ALDH1L1,10840
hg64770tg288,CCDC14-ANK3,CCDC14,64770,ANK3,288
hg64770tg3032,CCDC14-HADHB,CCDC14,64770,HADHB,3032
hg285025tg445815,CCDC141-PALM2-AKAP2,CCDC141,285025,PALM2-AKAP2,445815
hg9720tg22843,CCDC144A-PPM1E,CCDC144A,9720,PPM1E,22843
hg130940tg92196,CCDC148-DAPL1,CCDC148,130940,DAPL1,92196
hg130940tg2641,CCDC148-GCG,CCDC148,130940,GCG,2641
hg130940tg151525,CCDC148-WDSUB1,CCDC148,130940,WDSUB1,151525
hg91050tg2560,CCDC149-GABRB1,CCDC149,91050,GABRB1,2560
hg339965tg253827,CCDC158-MSRB3,CCDC158,339965,MSRB3,253827
hg154467tg27341,CCDC167-RRP7A,CCDC167,154467,RRP7A,27341
hg51244tg55862,CCDC174-ECHDC1,CCDC174,51244,ECHDC1,55862
hg51244tg65084,CCDC174-TMEM135,CCDC174,51244,TMEM135,65084
hg80127tg3514,CCDC176-IGKC,CCDC176,80127,IGKC,3514
hg80127tg9628,CCDC176-RGS6,CCDC176,80127,RGS6,9628
hg28952tg50943,CCDC22-FOXP3,CCDC22,28952,FOXP3,50943
hg374969tg10969,CCDC23-EBNA1BP2,CCDC23,374969,EBNA1BP2,10969
hg374969tg7317,CCDC23-UBA1,CCDC23,374969,UBA1,7317
hg55246tg153478,CCDC25-PLEKHG4B,CCDC25,55246,PLEKHG4B,153478
hg339834tg387,CCDC36-RHOA,CCDC36,339834,RHOA,387
hg348807tg4059,CCDC37-BCAM,CCDC37,348807,BCAM,4059
hg55036tg51529,CCDC40-ANAPC11,CCDC40,55036,ANAPC11,51529
hg55036tg5592,CCDC40-PRKG1,CCDC40,55036,PRKG1,5592
hg55036tg147138,CCDC40-TMC8,CCDC40,55036,TMC8,147138
hg51134tg54796,CCDC41-BNC2,CCDC41,51134,BNC2,54796
hg57003tg57695,CCDC47-USP37,CCDC47,57003,USP37,57695
hg152137tg4045,CCDC50-LSAMP,CCDC50,152137,LSAMP,4045
hg152137tg344901,CCDC50-OSTN,CCDC50,152137,OSTN,344901
hg51019tg79589,CCDC53-RNF128,CCDC53,51019,RNF128,79589
hg284001tg122616,CCDC57-C14orf79,CCDC57,284001,C14orf79,122616
hg284001tg1453,CCDC57-CSNK1D,CCDC57,284001,CSNK1D,1453
hg284001tg1730,CCDC57-DIAPH2,CCDC57,284001,DIAPH2,1730
hg284001tg55666,CCDC57-NPLOC4,CCDC57,284001,NPLOC4,55666
hg284001tg10966,CCDC57-RAB40B,CCDC57,284001,RAB40B,10966
hg131076tg6249,CCDC58-CLIP1,CCDC58,131076,CLIP1,6249
hg29080tg160335,CCDC59-TMTC2,CCDC59,29080,TMTC2,160335
hg8030tg288,CCDC6-ANK3,CCDC6,8030,ANK3,288
hg8030tg149998,CCDC6-LIPI,CCDC6,8030,LIPI,149998
hg8030tg5979,CCDC6-RET,CCDC6,8030,RET,5979
hg92558tg3141,CCDC64-HLCS,CCDC64,92558,HLCS,3141
hg92558tg3775,CCDC64-KCNK1,CCDC64,92558,KCNK1,3775
hg92558tg6905,CCDC64-TBCE,CCDC64,92558,TBCE,6905
hg92558tg54621,CCDC64-VSIG10,CCDC64,92558,VSIG10,54621
hg285331tg2317,CCDC66-FLNB,CCDC66,285331,FLNB,2317
hg285331tg3671,CCDC66-ISLR,CCDC66,285331,ISLR,3671
hg285331tg4711,CCDC66-NDUFB5,CCDC66,285331,NDUFB5,4711
hg79741tg79741,CCDC7-C10orf68,CCDC7,79741,C10orf68,79741
hg79780tg8898,CCDC82-MTMR2,CCDC82,79780,MTMR2,8898
hg114800tg11321,CCDC85A-GPN1,CCDC85A,114800,GPN1,11321
hg283234tg25858,CCDC88B-TEX40,CCDC88B,283234,TEX40,25858
hg440193tg79820,CCDC88C-CATSPERB,CCDC88C,440193,CATSPERB,79820
hg26093tg5819,CCDC9-PVRL2,CCDC9,26093,PVRL2,5819
hg26093tg10055,CCDC9-SAE1,CCDC9,26093,SAE1,10055
hg60492tg1740,CCDC90B-DLG2,CCDC90B,60492,DLG2,1740
hg55297tg3709,CCDC91-ITPR2,CCDC91,55297,ITPR2,3709
hg55297tg144363,CCDC91-LYRM5,CCDC91,55297,LYRM5,144363
hg55297tg60488,CCDC91-MRPS35,CCDC91,55297,MRPS35,60488
hg55297tg10345,CCDC91-TRDN,CCDC91,55297,TRDN,10345
hg80212tg4121,CCDC92-MAN1A1,CCDC92,80212,MAN1A1,4121
hg90324tg7040,CCDC97-TGFB1,CCDC97,90324,TGFB1,7040
hg881tg84897,CCIN-TBRG1,CCIN,881,TBRG1,84897
hg885tg23233,CCK-EXOC6B,CCK,885,EXOC6B,23233
hg83605tg79783,CCM2-C7orf10,CCM2,83605,C7orf10,79783
hg83605tg124565,CCM2-SLC38A10,CCM2,83605,SLC38A10,124565
hg891tg338657,CCNB1-CCDC84,CCNB1,891,CCDC84,338657
hg9133tg54778,CCNB2-RNF111,CCNB2,9133,RNF111,54778
hg892tg64780,CCNC-MICAL1,CCNC,892,MICAL1,64780
hg595tg10413,CCND1-YAP1,CCND1,595,YAP1,10413
hg894tg8074,CCND2-FGF23,CCND2,894,FGF23,8074
hg896tg705,CCND3-BYSL,CCND3,896,BYSL,705
hg899tg527,CCNF-ATP6V0C,CCNF,899,ATP6V0C,527
hg899tg7851,CCNF-MALL,CCNF,899,MALL,7851
hg899tg283869,CCNF-NPW,CCNF,899,NPW,283869
hg8812tg8560,CCNK-DEGS1,CCNK,8812,DEGS1,8560
hg8812tg56945,CCNK-MRPS22,CCNK,8812,MRPS22,56945
hg81669tg441869,CCNL2-ANKRD65,CCNL2,81669,ANKRD65,441869
hg81669tg55052,CCNL2-MRPL20,CCNL2,81669,MRPL20,55052
hg904tg3906,CCNT1-LALBA,CCNT1,904,LALBA,3906
hg905tg4430,CCNT2-MYO1B,CCNT2,905,MYO1B,4430
hg219771tg288,CCNY-ANK3,CCNY,219771,ANK3,288
hg219771tg2323,CCNY-FLT3LG,CCNY,219771,FLT3LG,2323
hg219771tg219770,CCNY-GJD4,CCNY,219771,GJD4,219770
hg219771tg56288,CCNY-PARD3,CCNY,219771,PARD3,56288
hg219771tg57209,CCNY-ZNF248,CCNY,219771,ZNF248,57209
hg9738tg55204,CCP110-GOLPH3L,CCP110,9738,GOLPH3L,55204
hg9973tg89,CCS-ACTN3,CCS,9973,ACTN3,89
hg9973tg55738,CCS-ARFGAP1,CCS,9973,ARFGAP1,55738
hg126731tg23456,CCSAP-ABCB10,CCSAP,126731,ABCB10,23456
hg401145tg55589,CCSER1-BMP2K,CCSER1,401145,BMP2K,55589
hg401145tg8404,CCSER1-SPARCL1,CCSER1,401145,SPARCL1,8404
hg10576tg10368,CCT2-CACNG3,CCT2,10576,CACNG3,10368
hg10576tg1368,CCT2-CPM,CCT2,10576,CPM,1368
hg10576tg643,CCT2-CXCR5,CCT2,10576,CXCR5,643
hg10576tg4069,CCT2-LYZ,CCT2,10576,LYZ,4069
hg7203tg9826,CCT3-ARHGEF11,CCT3,7203,ARHGEF11,9826
hg7203tg922,CCT3-CD5L,CCT3,7203,CD5L,922
hg7203tg128239,CCT3-IQGAP3,CCT3,7203,IQGAP3,128239
hg7203tg4209,CCT3-MEF2D,CCT3,7203,MEF2D,4209
hg7203tg5872,CCT3-RAB13,CCT3,7203,RAB13,5872
hg7203tg23381,CCT3-SMG5,CCT3,7203,SMG5,23381
hg7203tg8878,CCT3-SQSTM1,CCT3,7203,SQSTM1,8878
hg7203tg7431,CCT3-VIM,CCT3,7203,VIM,7431
hg10575tg52,CCT4-ACP1,CCT4,10575,ACP1,52
hg10575tg9474,CCT4-ATG5,CCT4,10575,ATG5,9474
hg10575tg57448,CCT4-BIRC6,CCT4,10575,BIRC6,57448
hg10575tg51071,CCT4-DERA,CCT4,10575,DERA,51071
hg22948tg22948,CCT5-CCT5,CCT5,22948,CCT5,22948
hg22948tg10423,CCT5-CDIPT,CCT5,22948,CDIPT,10423
hg22948tg79987,CCT5-SVEP1,CCT5,22948,SVEP1,79987
hg908tg908,CCT6A-CCT6A,CCT6A,908,CCT6A,908
hg908tg2631,CCT6A-GBAS,CCT6A,908,GBAS,2631
hg908tg26986,CCT6A-PABPC1,CCT6A,908,PABPC1,26986
hg10574tg10574,CCT7-CCT7,CCT7,10574,CCT7,10574
hg10574tg64598,CCT7-MOSPD3,CCT7,10574,MOSPD3,64598
hg10574tg6598,CCT7-SMARCB1,CCT7,10574,SMARCB1,6598
hg10694tg89884,CCT8-LHX4,CCT8,10694,LHX4,89884
hg51622tg22901,CCZ1-ARSG,CCZ1,51622,ARSG,22901
hg977tg283229,CD151-EFCAB4A,CD151,977,EFCAB4A,283229
hg977tg64787,CD151-EPS8L2,CD151,977,EPS8L2,64787
hg933tg8618,CD22-CADPS,CD22,933,CADPS,8618
hg919tg85464,CD247-SSH2,CD247,919,SSH2,85464
hg940tg54934,CD28-KANSL2,CD28,940,KANSL2,54934
hg23607tg63915,CD2AP-BLOC1S5,CD2AP,23607,BLOC1S5,63915
hg23607tg1855,CD2AP-DVL1,CD2AP,23607,DVL1,1855
hg23607tg388650,CD2AP-FAM69A,CD2AP,23607,FAM69A,388650
hg23607tg4188,CD2AP-MDFI,CD2AP,23607,MDFI,4188
hg23607tg25834,CD2AP-MGAT4C,CD2AP,23607,MGAT4C,25834
hg23607tg221391,CD2AP-OPN5,CD2AP,23607,OPN5,221391
hg23607tg8464,CD2AP-SUPT3H,CD2AP,23607,SUPT3H,8464
hg11314tg3732,CD300A-CD82,CD300A,11314,CD82,3732
hg9936tg4065,CD302-LY75,CD302,9936,LY75,4065
hg9936tg64844,CD302-MARCH7,CD302,9936,MARCH7,64844
hg917tg5378,CD3G-PMS1,CD3G,917,PMS1,5378
hg960tg254240,CD44-BPIFC,CD44,960,BPIFC,254240
hg960tg847,CD44-CAT,CD44,960,CAT,847
hg960tg960,CD44-CD44,CD44,960,CD44,960
hg960tg2132,CD44-EXT2,CD44,960,EXT2,2132
hg960tg3493,CD44-IGHA1,CD44,960,IGHA1,3493
hg960tg116512,CD44-MRGPRD,CD44,960,MRGPRD,116512
hg960tg8050,CD44-PDHX,CD44,960,PDHX,8050
hg960tg6506,CD44-SLC1A2,CD44,960,SLC1A2,6506
hg960tg54765,CD44-TRIM44,CD44,960,TRIM44,54765
hg960tg7529,CD44-YWHAB,CD44,960,YWHAB,7529
hg4179tg9261,CD46-MAPKAPK2,CD46,4179,MAPKAPK2,9261
hg961tg868,CD47-CBLB,CD47,961,CBLB,868
hg961tg51663,CD47-ZFR,CD47,961,ZFR,51663
hg962tg8631,CD48-SKAP1,CD48,962,SKAP1,8631
hg1604tg722,CD55-C4BPA,CD55,1604,C4BPA,722
hg1604tg4751,CD55-NEK2,CD55,1604,NEK2,4751
hg1604tg431704,CD55-RGS21,CD55,1604,RGS21,431704
hg965tg10563,CD58-CXCL13,CD58,965,CXCL13,10563
hg965tg10905,CD58-MAN1A2,CD58,965,MAN1A2,10905
hg965tg5195,CD58-PEX14,CD58,965,PEX14,5195
hg966tg1479,CD59-CSTF3,CD59,966,CSTF3,1479
hg966tg26273,CD59-FBXO3,CD59,966,FBXO3,26273
hg967tg16,CD63-AARS,CD63,967,AARS,16
hg967tg60314,CD63-C12orf10,CD63,967,C12orf10,60314
hg967tg824,CD63-CAPN2,CD63,967,CAPN2,824
hg967tg1278,CD63-COL1A2,CD63,967,COL1A2,1278
hg967tg3909,CD63-LAMA3,CD63,967,LAMA3,3909
hg967tg10956,CD63-OS9,CD63,967,OS9,10956
hg972tg84164,CD74-ASCC2,CD74,972,ASCC2,84164
hg972tg643,CD74-CXCR5,CD74,972,CXCR5,643
hg972tg3084,CD74-NRG1,CD74,972,NRG1,3084
hg972tg7062,CD74-TCHH,CD74,972,TCHH,7062
hg975tg219681,CD81-ARMC3,CD81,975,ARMC3,219681
hg975tg3784,CD81-KCNQ1,CD81,975,KCNQ1,3784
hg975tg4851,CD81-NOTCH1,CD81,975,NOTCH1,4851
hg975tg5176,CD81-SERPINF1,CD81,975,SERPINF1,5176
hg928tg729,CD9-C6,CD9,928,C6,729
hg928tg23288,CD9-IQCE,CD9,928,IQCE,23288
hg928tg57326,CD9-PBXIP1,CD9,928,PBXIP1,57326
hg30817tg58513,CD97-EPS15L1,CD97,30817,EPS15L1,58513
hg83692tg158763,CD99L2-ARHGAP36,CD99L2,83692,ARHGAP36,158763
hg83692tg10134,CD99L2-BCAP31,CD99L2,83692,BCAP31,10134
hg83692tg1080,CD99L2-CFTR,CD99L2,83692,CFTR,1080
hg83692tg347487,CD99L2-CXorf66,CD99L2,83692,CXorf66,347487
hg83692tg2539,CD99L2-G6PD,CD99L2,83692,G6PD,2539
hg83692tg219899,CD99L2-TBCEL,CD99L2,83692,TBCEL,219899
hg8872tg22931,CDC123-RAB18,CDC123,8872,RAB18,22931
hg8556tg613209,CDC14A-DEFB135,CDC14A,8556,DEFB135,613209
hg8555tg195827,CDC14B-AAED1,CDC14B,8555,AAED1,195827
hg8555tg549,CDC14B-AUH,CDC14B,8555,AUH,549
hg8555tg64420,CDC14B-SUSD1,CDC14B,8555,SUSD1,64420
hg8881tg8881,CDC16-CDC16,CDC16,8881,CDC16,8881
hg991tg54849,CDC20-DEF8,CDC20,991,DEF8,54849
hg991tg64121,CDC20-RRAGC,CDC20,991,RRAGC,64121
hg166979tg54505,CDC20B-DHX29,CDC20B,166979,DHX29,54505
hg8697tg80777,CDC23-CYB5B,CDC23,8697,CYB5B,80777
hg993tg6336,CDC25A-SCN10A,CDC25A,993,SCN10A,6336
hg993tg65010,CDC25A-SLC26A6,CDC25A,993,SLC26A6,65010
hg996tg673,CDC27-BRAF,CDC27,996,BRAF,673
hg996tg78995,CDC27-C17orf53,CDC27,996,C17orf53,78995
hg996tg3131,CDC27-HLF,CDC27,996,HLF,3131
hg996tg54879,CDC27-ST7L,CDC27,996,ST7L,54879
hg996tg84669,CDC27-USP32,CDC27,996,USP32,84669
hg997tg10714,CDC34-POLD3,CDC34,997,POLD3,10714
hg55664tg54796,CDC37L1-BNC2,CDC37L1,55664,BNC2,54796
hg8476tg127124,CDC42BPA-ATP6V1G3,CDC42BPA,8476,ATP6V1G3,127124
hg8476tg51741,CDC42BPA-WWOX,CDC42BPA,8476,WWOX,51741
hg8476tg339500,CDC42BPA-ZNF678,CDC42BPA,8476,ZNF678,339500
hg9578tg2101,CDC42BPB-ESRRA,CDC42BPB,9578,ESRRA,2101
hg9578tg23368,CDC42BPB-PPP1R13B,CDC42BPB,9578,PPP1R13B,23368
hg9578tg5532,CDC42BPB-PPP3CB,CDC42BPB,9578,PPP3CB,5532
hg9578tg9628,CDC42BPB-RGS6,CDC42BPB,9578,RGS6,9628
hg9578tg55671,CDC42BPB-SMEK1,CDC42BPB,9578,SMEK1,55671
hg55561tg10938,CDC42BPG-EHD1,CDC42BPG,55561,EHD1,10938
hg988tg3326,CDC5L-HSP90AB1,CDC5L,988,HSP90AB1,3326
hg988tg7422,CDC5L-VEGFA,CDC5L,988,VEGFA,7422
hg990tg1236,CDC6-CCR7,CDC6,990,CCR7,1236
hg990tg990,CDC6-CDC6,CDC6,990,CDC6,990
hg990tg55379,CDC6-LRRC59,CDC6,990,LRRC59,55379
hg990tg339287,CDC6-MSL1,CDC6,990,MSL1,339287
hg990tg51136,CDC6-RNFT1,CDC6,990,RNFT1,51136
hg79577tg83989,CDC73-FAM172A,CDC73,79577,FAM172A,83989
hg79577tg22920,CDC73-KIFAP3,CDC73,79577,KIFAP3,22920
hg157313tg10863,CDCA2-ADAM28,CDCA2,157313,ADAM28,10863
hg157313tg9758,CDCA2-FRMPD4,CDCA2,157313,FRMPD4,9758
hg55536tg139135,CDCA7L-PASD1,CDCA7L,55536,PASD1,139135
hg999tg759,CDH1-CA1,CDH1,999,CA1,759
hg999tg51265,CDH1-CDKL3,CDH1,999,CDKL3,51265
hg999tg84916,CDH1-CIRH1A,CDH1,999,CIRH1A,84916
hg999tg133686,CDH1-NADK2,CDH1,999,NADK2,133686
hg999tg10886,CDH1-NPFFR2,CDH1,999,NPFFR2,10886
hg999tg27183,CDH1-VPS4A,CDH1,999,VPS4A,27183
hg999tg7533,CDH1-YWHAH,CDH1,999,YWHAH,7533
hg999tg147929,CDH1-ZNF565,CDH1,999,ZNF565,147929
hg1009tg9055,CDH11-PRC1,CDH11,1009,PRC1,9055
hg1012tg1012,CDH13-CDH13,CDH13,1012,CDH13,1012
hg1012tg3281,CDH13-HSBP1,CDH13,1012,HSBP1,3281
hg1012tg51061,CDH13-TXNDC11,CDH13,1012,TXNDC11,51061
hg1012tg58189,CDH13-WFDC1,CDH13,1012,WFDC1,58189
hg1015tg25788,CDH17-RAD54B,CDH17,1015,RAD54B,25788
hg1016tg7015,CDH18-TERT,CDH18,1016,TERT,7015
hg1000tg57536,CDH2-KIAA1328,CDH2,1000,KIAA1328,57536
hg1000tg3909,CDH2-LAMA3,CDH2,1000,LAMA3,3909
hg1001tg348174,CDH3-CLEC18A,CDH3,1001,CLEC18A,348174
hg1001tg54896,CDH3-PQLC2,CDH3,1001,PQLC2,54896
hg1001tg9144,CDH3-SYNGR2,CDH3,1001,SYNGR2,9144
hg1002tg359787,CDH4-DPPA3,CDH4,1002,DPPA3,359787
hg1002tg8823,CDH4-FGF16,CDH4,1002,FGF16,8823
hg1002tg338321,CDH4-NLRP9,CDH4,1002,NLRP9,338321
hg1002tg84174,CDH4-SLA2,CDH4,1002,SLA2,84174
hg1003tg10383,CDH5-TUBB4B,CDH5,1003,TUBB4B,10383
hg1006tg5989,CDH8-RFX1,CDH8,1006,RFX1,5989
hg10423tg26470,CDIPT-SEZ6L2,CDIPT,10423,SEZ6L2,26470
hg8558tg2622,CDK10-GAS8,CDK10,8558,GAS8,2622
hg8558tg124045,CDK10-SPATA33,CDK10,8558,SPATA33,124045
hg8558tg6687,CDK10-SPG7,CDK10,8558,SPG7,6687
hg728642tg984,CDK11A-CDK11B,CDK11A,728642,CDK11B,984
hg984tg6667,CDK11B-SP1,CDK11B,984,SP1,6667
hg51755tg8165,CDK12-AKAP1,CDK12,51755,AKAP1,8165
hg51755tg124930,CDK12-ANKRD13B,CDK12,51755,ANKRD13B,124930
hg51755tg782,CDK12-CACNB1,CDK12,51755,CACNB1,782
hg51755tg6362,CDK12-CCL18,CDK12,51755,CCL18,6362
